review_id,game_name,review_text,label,review_date,is_synthetic
900000184,dota2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-04,True
900000570,cs2,"Rank sistemini daha da bozun, gümüş oyuncularla elit oyuncular aynı maça gelsin ki rekabet tavan yapsın.",feature_request(istek),2026-04-24,True
900000271,cs2,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-17,True
900000149,dota2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-07,True
900000690,dota2,"Toxic kitle sayesinde sabrım çelik gibi oldu, artık hayatta hiçbir şey beni üzemez. Kişisel gelişim kursu gibisiniz.",nötr/ çöp,2026-04-16,True
900000391,cs2,"Lütfen biraz daha kasa ve skin ekleyin, oyunun bozuk olması kimin umurunda? Paramızı harcayacak yer arıyoruz.",feature_request(istek),2026-04-17,True
900000340,dota2,"Oyuna daha çok reklam ve sponsorlu içerik ekleyin, maçın ortasında ne güzel olurdu. İnanılmaz bir vizyon.",feature_request(istek),2026-04-23,True
900000794,dota2,5000 saat oynadım ama hala neden oynadığımı bilmiyorum. Bağımlılık yapma şekliniz takdire şayan.,nötr/ çöp,2026-04-09,True
900000833,dota2,"Derslerimi ve geleceğimi bu oyun için yaktım, en azından bir 'Global' rütbem var. Değdi mi? Tabii ki hayır.",nötr/ çöp,2026-04-01,True
900000104,cs2,Envanterimdeki eşyaların kendi kendine yok olması sihirbazlık gösterisi gibi. Çok etkileyici bir bug.,bug(hata/hile),2026-04-03,True
900000565,cs2,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-04-02,True
900000880,dota2,"Hayatımı kararttığın için teşekkürler, sayende gerçek dünyanın ne kadar sıkıcı olduğunu anladım.",nötr/ çöp,2026-04-23,True
900000471,cs2,"Yeni içerik yerine daha çok kumar öğesi ekleyin, kasa açmak oyun oynamaktan daha eğlenceli zaten.",feature_request(istek),2026-04-25,True
900000244,cs2,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-23,True
900000663,cs2,"Sabah 4'te sinir krizi geçirmek için harika bir aktivite. Mouse kırmayı özlemişim, teknolojiye katkımız olsun.",nötr/ çöp,2026-04-07,True
900000814,dota2,"Güneşin rengini unuttum sayende, vampir gibi yaşamama sebep olduğun için teşekkürler Steam.",nötr/ çöp,2026-04-25,True
900000341,pubg,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-03-30,True
900000379,cs2,"Rank sistemini daha da bozun, gümüş oyuncularla elit oyuncular aynı maça gelsin ki rekabet tavan yapsın.",feature_request(istek),2026-04-07,True
900000894,dota2,"Bilgisayarım kaloriferden daha iyi ısıtıyor sayende, kış aylarında doğalgaz tasarrufu sağlıyorum. Bravo!",nötr/ çöp,2026-04-02,True
900000417,cs2,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-09,True
900000787,cs2,Eşimi dostumu kaybettim ama en azından envanterim değerli. Yalnızlık hiç bu kadar pahalı olmamıştı.,nötr/ çöp,2026-03-29,True
900000485,pubg,"Yeni içerik yerine daha çok kumar öğesi ekleyin, kasa açmak oyun oynamaktan daha eğlenceli zaten.",feature_request(istek),2026-03-29,True
900000769,dota2,"Sabah 4'te sinir krizi geçirmek için harika bir aktivite. Mouse kırmayı özlemişim, teknolojiye katkımız olsun.",nötr/ çöp,2026-04-11,True
900000772,cs2,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-04-01,True
900000487,cs2,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-03-31,True
900000550,dota2,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-04-18,True
900000019,pubg,Seslerin tamamen kaybolup sessiz sinema oynamamız muazzam bir yenilik. Atmosfer müthiş (!),bug(hata/hile),2026-04-10,True
900000696,pubg,"Derslerimi ve geleceğimi bu oyun için yaktım, en azından bir 'Global' rütbem var. Değdi mi? Tabii ki hayır.",nötr/ çöp,2026-04-06,True
900000695,dota2,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-04-01,True
900000304,dota2,"Oyuna daha çok reklam ve sponsorlu içerik ekleyin, maçın ortasında ne güzel olurdu. İnanılmaz bir vizyon.",feature_request(istek),2026-04-25,True
900000091,pubg,Duvarların içinden geçip haritanın altına düşmek tam da beklediğim heyecandı. Fizik motorunuz bir sanat eseri.,bug(hata/hile),2026-04-21,True
900000345,pubg,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-09,True
900000498,dota2,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-27,True
900000100,dota2,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-10,True
900000414,dota2,"Silahların hasarını biraz daha düşürün, rakipleri öldürmek yerine onlara sarılmak istiyoruz artık.",feature_request(istek),2026-04-05,True
900000665,pubg,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-03-29,True
900000300,dota2,"Hilecilere özel bir VIP odası açın, henüz her maçta 5 tane yoklar, sayıyı artırmanız lazım.",feature_request(istek),2026-04-06,True
900000413,cs2,"Sunucuları biraz daha yavaşlatın, tepki süresi 3 saniye olunca oyun çok daha stratejik hale geliyor.",feature_request(istek),2026-04-26,True
900000145,dota2,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-19,True
900000870,dota2,"Güneşin rengini unuttum sayende, vampir gibi yaşamama sebep olduğun için teşekkürler Steam.",nötr/ çöp,2026-04-14,True
900000437,pubg,"Yeni içerik yerine daha çok kumar öğesi ekleyin, kasa açmak oyun oynamaktan daha eğlenceli zaten.",feature_request(istek),2026-04-24,True
900000826,cs2,Eşimi dostumu kaybettim ama en azından envanterim değerli. Yalnızlık hiç bu kadar pahalı olmamıştı.,nötr/ çöp,2026-04-27,True
900000505,pubg,"Lütfen biraz daha kasa ve skin ekleyin, oyunun bozuk olması kimin umurunda? Paramızı harcayacak yer arıyoruz.",feature_request(istek),2026-04-20,True
900000585,dota2,"Lütfen biraz daha kasa ve skin ekleyin, oyunun bozuk olması kimin umurunda? Paramızı harcayacak yer arıyoruz.",feature_request(istek),2026-04-16,True
900000136,pubg,Duvarların içinden geçip haritanın altına düşmek tam da beklediğim heyecandı. Fizik motorunuz bir sanat eseri.,bug(hata/hile),2026-04-15,True
900000483,dota2,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-04-03,True
900000872,cs2,5000 saat oynadım ama hala neden oynadığımı bilmiyorum. Bağımlılık yapma şekliniz takdire şayan.,nötr/ çöp,2026-04-04,True
900000871,cs2,"Güneşin rengini unuttum sayende, vampir gibi yaşamama sebep olduğun için teşekkürler Steam.",nötr/ çöp,2026-04-21,True
900000150,dota2,FPS değerinin 100'den 10'a düşmesi slayt gösterisi sevenler için harika bir güncelleme olmuş. Elinize sağlık.,bug(hata/hile),2026-04-21,True
900000708,cs2,"Hayatımı kararttığın için teşekkürler, sayende gerçek dünyanın ne kadar sıkıcı olduğunu anladım.",nötr/ çöp,2026-04-20,True
900000798,cs2,"Sabah 4'te sinir krizi geçirmek için harika bir aktivite. Mouse kırmayı özlemişim, teknolojiye katkımız olsun.",nötr/ çöp,2026-04-20,True
900000808,cs2,"Hayatımı kararttığın için teşekkürler, sayende gerçek dünyanın ne kadar sıkıcı olduğunu anladım.",nötr/ çöp,2026-04-02,True
900000390,cs2,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-04-24,True
900000749,pubg,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-04-08,True
900000339,cs2,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-04-16,True
900000511,cs2,"Hilecilere özel bir VIP odası açın, henüz her maçta 5 tane yoklar, sayıyı artırmanız lazım.",feature_request(istek),2026-03-29,True
900000070,pubg,Karakterimin yere gömülüp madenci gibi takılması çok yaratıcı. Simülasyon içinde simülasyon yaşıyoruz.,bug(hata/hile),2026-04-27,True
900000393,pubg,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-04-21,True
900000178,cs2,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-08,True
900000287,dota2,Ping değerinin 500'e fırlayıp beni zamanda yolculuğa çıkarması muazzam. Marvel filmi çekiyoruz sanki.,bug(hata/hile),2026-04-21,True
900000614,cs2,"Hayatımı kararttığın için teşekkürler, sayende gerçek dünyanın ne kadar sıkıcı olduğunu anladım.",nötr/ çöp,2026-04-01,True
900000126,pubg,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-03-30,True
900000000,dota2,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-18,True
900000208,pubg,FPS değerinin 100'den 10'a düşmesi slayt gösterisi sevenler için harika bir güncelleme olmuş. Elinize sağlık.,bug(hata/hile),2026-04-01,True
900000587,pubg,"Yeni içerik yerine daha çok kumar öğesi ekleyin, kasa açmak oyun oynamaktan daha eğlenceli zaten.",feature_request(istek),2026-04-19,True
900000233,cs2,Seslerin tamamen kaybolup sessiz sinema oynamamız muazzam bir yenilik. Atmosfer müthiş (!),bug(hata/hile),2026-03-30,True
900000776,pubg,"Hayatımı kararttığın için teşekkürler, sayende gerçek dünyanın ne kadar sıkıcı olduğunu anladım.",nötr/ çöp,2026-04-03,True
900000818,dota2,5000 saat oynadım ama hala neden oynadığımı bilmiyorum. Bağımlılık yapma şekliniz takdire şayan.,nötr/ çöp,2026-04-09,True
900000014,dota2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-21,True
900000331,dota2,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-20,True
900000571,cs2,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-09,True
900000299,pubg,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-06,True
900000538,cs2,"Silahların hasarını biraz daha düşürün, rakipleri öldürmek yerine onlara sarılmak istiyoruz artık.",feature_request(istek),2026-04-13,True
900000268,pubg,Duvarların içinden geçip haritanın altına düşmek tam da beklediğim heyecandı. Fizik motorunuz bir sanat eseri.,bug(hata/hile),2026-04-10,True
900000807,pubg,Eşimi dostumu kaybettim ama en azından envanterim değerli. Yalnızlık hiç bu kadar pahalı olmamıştı.,nötr/ çöp,2026-04-21,True
900000620,dota2,Eşimi dostumu kaybettim ama en azından envanterim değerli. Yalnızlık hiç bu kadar pahalı olmamıştı.,nötr/ çöp,2026-04-20,True
900000716,cs2,"Derslerimi ve geleceğimi bu oyun için yaktım, en azından bir 'Global' rütbem var. Değdi mi? Tabii ki hayır.",nötr/ çöp,2026-04-08,True
900000578,pubg,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-23,True
900000431,dota2,"Sunucuları biraz daha yavaşlatın, tepki süresi 3 saniye olunca oyun çok daha stratejik hale geliyor.",feature_request(istek),2026-04-13,True
900000875,cs2,5000 saat oynadım ama hala neden oynadığımı bilmiyorum. Bağımlılık yapma şekliniz takdire şayan.,nötr/ çöp,2026-04-23,True
900000157,dota2,Seslerin tamamen kaybolup sessiz sinema oynamamız muazzam bir yenilik. Atmosfer müthiş (!),bug(hata/hile),2026-04-08,True
900000440,dota2,"Hilecilere özel bir VIP odası açın, henüz her maçta 5 tane yoklar, sayıyı artırmanız lazım.",feature_request(istek),2026-04-14,True
900000303,dota2,"Oyuna daha çok reklam ve sponsorlu içerik ekleyin, maçın ortasında ne güzel olurdu. İnanılmaz bir vizyon.",feature_request(istek),2026-03-29,True
900000092,cs2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-24,True
900000064,dota2,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-22,True
900000154,cs2,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-13,True
900000891,pubg,"Bilgisayarım kaloriferden daha iyi ısıtıyor sayende, kış aylarında doğalgaz tasarrufu sağlıyorum. Bravo!",nötr/ çöp,2026-04-24,True
900000351,cs2,"Sesli sohbeti tamamen kaldırıp dumanla haberleşmemizi sağlayın, nostalji yaşatmanız çok hoş olurdu.",feature_request(istek),2026-04-09,True
900000477,pubg,"Silahların hasarını biraz daha düşürün, rakipleri öldürmek yerine onlara sarılmak istiyoruz artık.",feature_request(istek),2026-04-23,True
900000486,pubg,"Lütfen biraz daha kasa ve skin ekleyin, oyunun bozuk olması kimin umurunda? Paramızı harcayacak yer arıyoruz.",feature_request(istek),2026-04-09,True
900000369,pubg,Maç bulma süresini 30 dakikaya çıkarın ki arada bir kitap bitirebilelim. Oyuncuları kültüre yönlendirmeniz harika.,feature_request(istek),2026-04-16,True
900000217,cs2,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-04,True
900000017,cs2,Ping değerinin 500'e fırlayıp beni zamanda yolculuğa çıkarması muazzam. Marvel filmi çekiyoruz sanki.,bug(hata/hile),2026-03-30,True
900000778,dota2,"Derslerimi ve geleceğimi bu oyun için yaktım, en azından bir 'Global' rütbem var. Değdi mi? Tabii ki hayır.",nötr/ çöp,2026-04-06,True
900000755,pubg,"Bilgisayarım kaloriferden daha iyi ısıtıyor sayende, kış aylarında doğalgaz tasarrufu sağlıyorum. Bravo!",nötr/ çöp,2026-04-04,True
900000039,cs2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-08,True
900000443,pubg,"Lütfen biraz daha kasa ve skin ekleyin, oyunun bozuk olması kimin umurunda? Paramızı harcayacak yer arıyoruz.",feature_request(istek),2026-03-30,True
900000659,dota2,"Derslerimi ve geleceğimi bu oyun için yaktım, en azından bir 'Global' rütbem var. Değdi mi? Tabii ki hayır.",nötr/ çöp,2026-04-10,True
900000549,cs2,"Hilecilere özel bir VIP odası açın, henüz her maçta 5 tane yoklar, sayıyı artırmanız lazım.",feature_request(istek),2026-04-06,True
900000043,cs2,FPS değerinin 100'den 10'a düşmesi slayt gösterisi sevenler için harika bir güncelleme olmuş. Elinize sağlık.,bug(hata/hile),2026-04-20,True
900000675,pubg,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-04-09,True
900000867,cs2,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-04-24,True
900000088,dota2,FPS değerinin 100'den 10'a düşmesi slayt gösterisi sevenler için harika bir güncelleme olmuş. Elinize sağlık.,bug(hata/hile),2026-04-08,True
900000096,dota2,Duvarların içinden geçip haritanın altına düşmek tam da beklediğim heyecandı. Fizik motorunuz bir sanat eseri.,bug(hata/hile),2026-04-18,True
900000810,cs2,Eşimi dostumu kaybettim ama en azından envanterim değerli. Yalnızlık hiç bu kadar pahalı olmamıştı.,nötr/ çöp,2026-04-15,True
900000333,cs2,"Sunucuları biraz daha yavaşlatın, tepki süresi 3 saniye olunca oyun çok daha stratejik hale geliyor.",feature_request(istek),2026-04-04,True
900000524,pubg,Maç bulma süresini 30 dakikaya çıkarın ki arada bir kitap bitirebilelim. Oyuncuları kültüre yönlendirmeniz harika.,feature_request(istek),2026-04-12,True
900000574,pubg,Maç bulma süresini 30 dakikaya çıkarın ki arada bir kitap bitirebilelim. Oyuncuları kültüre yönlendirmeniz harika.,feature_request(istek),2026-04-27,True
900000109,dota2,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-12,True
900000719,dota2,"Sosyal hayatımı ve çevremi bu oyun uğruna feda ettim, karşılığında bir çift sanal eldiven aldım. Çok kârlı bir takas!",nötr/ çöp,2026-04-01,True
900000245,cs2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-24,True
900000386,pubg,"Hilecilere özel bir VIP odası açın, henüz her maçta 5 tane yoklar, sayıyı artırmanız lazım.",feature_request(istek),2026-04-16,True
900000344,pubg,"Rank sistemini daha da bozun, gümüş oyuncularla elit oyuncular aynı maça gelsin ki rekabet tavan yapsın.",feature_request(istek),2026-04-03,True
900000253,dota2,Seslerin tamamen kaybolup sessiz sinema oynamamız muazzam bir yenilik. Atmosfer müthiş (!),bug(hata/hile),2026-04-22,True
900000841,pubg,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-04-12,True
900000492,cs2,"Lütfen biraz daha kasa ve skin ekleyin, oyunun bozuk olması kimin umurunda? Paramızı harcayacak yer arıyoruz.",feature_request(istek),2026-04-08,True
900000288,pubg,FPS değerinin 100'den 10'a düşmesi slayt gösterisi sevenler için harika bir güncelleme olmuş. Elinize sağlık.,bug(hata/hile),2026-04-22,True
900000249,pubg,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-08,True
900000802,dota2,"Bilgisayarım kaloriferden daha iyi ısıtıyor sayende, kış aylarında doğalgaz tasarrufu sağlıyorum. Bravo!",nötr/ çöp,2026-04-23,True
900000572,dota2,"Rank sistemini daha da bozun, gümüş oyuncularla elit oyuncular aynı maça gelsin ki rekabet tavan yapsın.",feature_request(istek),2026-03-28,True
900000521,cs2,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-07,True
900000726,pubg,"Sosyal hayatımı ve çevremi bu oyun uğruna feda ettim, karşılığında bir çift sanal eldiven aldım. Çok kârlı bir takas!",nötr/ çöp,2026-04-18,True
900000122,cs2,Duvarların içinden geçip haritanın altına düşmek tam da beklediğim heyecandı. Fizik motorunuz bir sanat eseri.,bug(hata/hile),2026-04-16,True
900000848,dota2,"Toxic kitle sayesinde sabrım çelik gibi oldu, artık hayatta hiçbir şey beni üzemez. Kişisel gelişim kursu gibisiniz.",nötr/ çöp,2026-04-26,True
900000535,cs2,Maç bulma süresini 30 dakikaya çıkarın ki arada bir kitap bitirebilelim. Oyuncuları kültüre yönlendirmeniz harika.,feature_request(istek),2026-04-22,True
900000633,cs2,Eşimi dostumu kaybettim ama en azından envanterim değerli. Yalnızlık hiç bu kadar pahalı olmamıştı.,nötr/ çöp,2026-04-08,True
900000453,dota2,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-10,True
900000656,cs2,"Bilgisayarım kaloriferden daha iyi ısıtıyor sayende, kış aylarında doğalgaz tasarrufu sağlıyorum. Bravo!",nötr/ çöp,2026-04-20,True
900000204,cs2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-18,True
900000564,dota2,Maç bulma süresini 30 dakikaya çıkarın ki arada bir kitap bitirebilelim. Oyuncuları kültüre yönlendirmeniz harika.,feature_request(istek),2026-04-21,True
900000385,cs2,"Oyuna daha çok reklam ve sponsorlu içerik ekleyin, maçın ortasında ne güzel olurdu. İnanılmaz bir vizyon.",feature_request(istek),2026-04-06,True
900000063,dota2,Duvarların içinden geçip haritanın altına düşmek tam da beklediğim heyecandı. Fizik motorunuz bir sanat eseri.,bug(hata/hile),2026-04-05,True
900000227,cs2,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-14,True
900000250,dota2,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-17,True
900000177,cs2,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-16,True
900000080,cs2,Ping değerinin 500'e fırlayıp beni zamanda yolculuğa çıkarması muazzam. Marvel filmi çekiyoruz sanki.,bug(hata/hile),2026-04-05,True
900000697,dota2,5000 saat oynadım ama hala neden oynadığımı bilmiyorum. Bağımlılık yapma şekliniz takdire şayan.,nötr/ çöp,2026-04-08,True
900000512,pubg,"Lütfen biraz daha kasa ve skin ekleyin, oyunun bozuk olması kimin umurunda? Paramızı harcayacak yer arıyoruz.",feature_request(istek),2026-04-08,True
900000171,pubg,Oyunun her rekabetçi maçın ortasında çökmesi harika bir mola fırsatı sunuyor. Sağlığımızı düşündüğünüz için sağ olun.,bug(hata/hile),2026-04-20,True
900000531,pubg,"Oyuna daha çok reklam ve sponsorlu içerik ekleyin, maçın ortasında ne güzel olurdu. İnanılmaz bir vizyon.",feature_request(istek),2026-04-20,True
900000858,cs2,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-04-23,True
900000361,dota2,"Sunucuları biraz daha yavaşlatın, tepki süresi 3 saniye olunca oyun çok daha stratejik hale geliyor.",feature_request(istek),2026-04-25,True
900000220,cs2,Seslerin tamamen kaybolup sessiz sinema oynamamız muazzam bir yenilik. Atmosfer müthiş (!),bug(hata/hile),2026-04-14,True
900000792,dota2,"Bilgisayarım kaloriferden daha iyi ısıtıyor sayende, kış aylarında doğalgaz tasarrufu sağlıyorum. Bravo!",nötr/ çöp,2026-04-04,True
900000859,cs2,Eşimi dostumu kaybettim ama en azından envanterim değerli. Yalnızlık hiç bu kadar pahalı olmamıştı.,nötr/ çöp,2026-04-13,True
900000236,cs2,Envanterimdeki eşyaların kendi kendine yok olması sihirbazlık gösterisi gibi. Çok etkileyici bir bug.,bug(hata/hile),2026-04-10,True
900000825,cs2,"Derslerimi ve geleceğimi bu oyun için yaktım, en azından bir 'Global' rütbem var. Değdi mi? Tabii ki hayır.",nötr/ çöp,2026-04-20,True
900000310,pubg,"Sunucuları biraz daha yavaşlatın, tepki süresi 3 saniye olunca oyun çok daha stratejik hale geliyor.",feature_request(istek),2026-04-22,True
900000685,pubg,"Sosyal hayatımı ve çevremi bu oyun uğruna feda ettim, karşılığında bir çift sanal eldiven aldım. Çok kârlı bir takas!",nötr/ çöp,2026-04-19,True
900000097,pubg,Duvarların içinden geçip haritanın altına düşmek tam da beklediğim heyecandı. Fizik motorunuz bir sanat eseri.,bug(hata/hile),2026-04-13,True
900000889,pubg,Her gün söverek girip 6 saat oynamak... Sanırım mazoşist bir ilişki yaşıyoruz bu oyunla.,nötr/ çöp,2026-04-13,True
900000082,dota2,Duvarların içinden geçip haritanın altına düşmek tam da beklediğim heyecandı. Fizik motorunuz bir sanat eseri.,bug(hata/hile),2026-04-23,True
900000076,pubg,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-06,True
900000501,pubg,"Yeni içerik yerine daha çok kumar öğesi ekleyin, kasa açmak oyun oynamaktan daha eğlenceli zaten.",feature_request(istek),2026-04-24,True
900000098,dota2,Hilecilerin gökyüzünde uçarak beni vurması çok adaletli bir deneyim. Sanırım oyuna süper kahraman modu eklediniz.,bug(hata/hile),2026-04-15,True
900000544,pubg,"Silahların hasarını biraz daha düşürün, rakipleri öldürmek yerine onlara sarılmak istiyoruz artık.",feature_request(istek),2026-04-13,True
900000660,cs2,"Toxic kitle sayesinde sabrım çelik gibi oldu, artık hayatta hiçbir şey beni üzemez. Kişisel gelişim kursu gibisiniz.",nötr/ çöp,2026-04-13,True
900000280,dota2,Envanterimdeki eşyaların kendi kendine yok olması sihirbazlık gösterisi gibi. Çok etkileyici bir bug.,bug(hata/hile),2026-04-17,True
900000376,pubg,"Silahların hasarını biraz daha düşürün, rakipleri öldürmek yerine onlara sarılmak istiyoruz artık.",feature_request(istek),2026-04-08,True
900000383,cs2,"Market fiyatlarını biraz daha artırın, cüzdanımızdaki para bize fazla geliyor. Sosyal adaleti böyle sağlayın (!)",feature_request(istek),2026-04-18,True
900000561,pubg,"Rank sistemini daha da bozun, gümüş oyuncularla elit oyuncular aynı maça gelsin ki rekabet tavan yapsın.",feature_request(istek),2026-04-23,True
900000654,pubg,"Hayatımı kararttığın için teşekkürler, sayende gerçek dünyanın ne kadar sıkıcı olduğunu anladım.",nötr/ çöp,2026-04-26,True
900000066,dota2,"Mermilerin rakipten geçip hasar vermemesi harika bir özellik, sanırım oyun barış ilan etmemi istiyor. Teşekkürler Valve!",bug(hata/hile),2026-04-19,True
900000185,cs2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-16,True
900000055,dota2,Hitboxların yerinde olmaması vuruş hissini bambaşka bir boyuta taşımış. Vuramamak hiç bu kadar keyifli olmamıştı.,bug(hata/hile),2026-04-04,True
900000415,pubg,"Oyuna daha çok reklam ve sponsorlu içerik ekleyin, maçın ortasında ne güzel olurdu. İnanılmaz bir vizyon.",feature_request(istek),2026-04-10,True
900000459,dota2,"Yeni içerik yerine daha çok kumar öğesi ekleyin, kasa açmak oyun oynamaktan daha eğlenceli zaten.",feature_request(istek),2026-04-04,True
